ISO 693-3,Language Name,MMSTTS,ethnologuelink,Population Text,Population Estimate,lang_prefix,Total TTS,Variants,Online,Offline
wut,Wutung,,"<a href=""https://www.ethnologue.com/language/wut"">Ethnologue</a>",Less than 10K,9900,wut,0,0,0,0
wuu,"Chinese, Wu",,"<a href=""https://www.ethnologue.com/language/wuu"">Ethnologue</a>",1M to 1B,500000000,wuu,2,1,2,0
wuv,Wuvulu-Aua,,"<a href=""https://www.ethnologue.com/language/wuv"">Ethnologue</a>",Less than 10K,9900,wuv,0,0,0,0
wwa,Waama,y,"<a href=""https://www.ethnologue.com/language/wwa"">Ethnologue</a>",10K to 1M,500000,wwa,1,1,0,1
wwo,Dorig,,"<a href=""https://www.ethnologue.com/language/wwo"">Ethnologue</a>",Less than 10K,9900,wwo,0,0,0,0
wyy,"Fijian, Western",,"<a href=""https://www.ethnologue.com/language/wyy"">Ethnologue</a>",10K to 1M,500000,wyy,0,0,0,0
xac,Kachari,,"<a href=""https://www.ethnologue.com/language/xac"">Ethnologue</a>",10K to 1M,500000,xac,0,0,0,0
xal,Kalmyk-Oirat,y,"<a href=""https://www.ethnologue.com/language/xal"">Ethnologue</a>",10K to 1M,500000,xal,1,1,0,1
xav,Xavánte,,"<a href=""https://www.ethnologue.com/language/xav"">Ethnologue</a>",10K to 1M,500000,xav,0,0,0,0
xbi,Kombio,,"<a href=""https://www.ethnologue.com/language/xbi"">Ethnologue</a>",Less than 10K,9900,xbi,0,0,0,0
xbr,Kambera,,"<a href=""https://www.ethnologue.com/language/xbr"">Ethnologue</a>",10K to 1M,500000,xbr,0,0,0,0
xdn,,,"<a href=""https://www.ethnologue.com/language/xdn"">Ethnologue</a>",Not Found,,xdn,0,0,0,0
xdo,Kwandu,,"<a href=""https://www.ethnologue.com/language/xdo"">Ethnologue</a>",Less than 10K,9900,xdo,0,0,0,0
xdy,Malayic Dayak,y,"<a href=""https://www.ethnologue.com/language/xdy"">Ethnologue</a>",10K to 1M,500000,xdy,1,1,0,1
xed,Hdi,y,"<a href=""https://www.ethnologue.com/language/xed"">Ethnologue</a>",10K to 1M,500000,xed,1,1,0,1
xem,Kembayan,,"<a href=""https://www.ethnologue.com/language/xem"">Ethnologue</a>",10K to 1M,500000,xem,0,0,0,0
xer,Xerénte,y,"<a href=""https://www.ethnologue.com/language/xer"">Ethnologue</a>",Less than 10K,9900,xer,1,1,0,1
xes,Koromu,,"<a href=""https://www.ethnologue.com/language/xes"">Ethnologue</a>",Less than 10K,9900,xes,0,0,0,0
xgu,Unggumi,,"<a href=""https://www.ethnologue.com/language/xgu"">Ethnologue</a>",,,xgu,0,0,0,0
xho,Xhosa,,"<a href=""https://www.ethnologue.com/language/xho"">Ethnologue</a>",1M to 1B,500000000,xh,0,0,0,0
xkb,"Nago, Northern",,"<a href=""https://www.ethnologue.com/language/xkb"">Ethnologue</a>",10K to 1M,500000,xkb,0,0,0,0
xkc,Kho’ini,,"<a href=""https://www.ethnologue.com/language/xkc"">Ethnologue</a>",,,xkc,0,0,0,0
xkf,Khengkha,,"<a href=""https://www.ethnologue.com/language/xkf"">Ethnologue</a>",10K to 1M,500000,xkf,0,0,0,0
xkg,Kagoro,,"<a href=""https://www.ethnologue.com/language/xkg"">Ethnologue</a>",10K to 1M,500000,xkg,0,0,0,0
xkj,Kajali,,"<a href=""https://www.ethnologue.com/language/xkj"">Ethnologue</a>",,,xkj,0,0,0,0
xkk,Kachok,,"<a href=""https://www.ethnologue.com/language/xkk"">Ethnologue</a>",Less than 10K,9900,xkk,0,0,0,0
xkl,"Kenyah, Mainstream",,"<a href=""https://www.ethnologue.com/language/xkl"">Ethnologue</a>",10K to 1M,500000,xkl,0,0,0,0
xkn,"Kayan, Kayan River",,"<a href=""https://www.ethnologue.com/language/xkn"">Ethnologue</a>",Less than 10K,9900,xkn,0,0,0,0
xks,Kumbewaha,,"<a href=""https://www.ethnologue.com/language/xks"">Ethnologue</a>",Less than 10K,9900,xks,0,0,0,0
xkt,Kantosi,,"<a href=""https://www.ethnologue.com/language/xkt"">Ethnologue</a>",Less than 10K,9900,xkt,0,0,0,0
xkv,Kgalagadi,,"<a href=""https://www.ethnologue.com/language/xkv"">Ethnologue</a>",10K to 1M,500000,xkv,0,0,0,0
xky,Uma’ Lasan,,"<a href=""https://www.ethnologue.com/language/xky"">Ethnologue</a>",Less than 10K,9900,xky,0,0,0,0
xkz,Kurtokha,,"<a href=""https://www.ethnologue.com/language/xkz"">Ethnologue</a>",10K to 1M,500000,xkz,0,0,0,0
xmc,Makhuwa-Marrevone,,"<a href=""https://www.ethnologue.com/language/xmc"">Ethnologue</a>",10K to 1M,500000,xmc,0,0,0,0
xmf,Mingrelian,,"<a href=""https://www.ethnologue.com/language/xmf"">Ethnologue</a>",10K to 1M,500000,xmf,0,0,0,0
xmg,Mengaka,,"<a href=""https://www.ethnologue.com/language/xmg"">Ethnologue</a>",10K to 1M,500000,xmg,0,0,0,0
xmh,Kugu-Muminh,,"<a href=""https://www.ethnologue.com/language/xmh"">Ethnologue</a>",,,xmh,0,0,0,0
xmm,"Malay, Manado",y,"<a href=""https://www.ethnologue.com/language/xmm"">Ethnologue</a>",1M to 1B,500000000,xmm,1,1,0,1
xmt,Matbat,,"<a href=""https://www.ethnologue.com/language/xmt"">Ethnologue</a>",Less than 10K,9900,xmt,0,0,0,0
xmz,Mori Bawah,,"<a href=""https://www.ethnologue.com/language/xmz"">Ethnologue</a>",10K to 1M,500000,xmz,0,0,0,0
xnj,Chingoni,y,"<a href=""https://www.ethnologue.com/language/xnj"">Ethnologue</a>",10K to 1M,500000,xnj,1,1,0,1
xnr,Kangri,y,"<a href=""https://www.ethnologue.com/language/xnr"">Ethnologue</a>",1M to 1B,500000000,xnr,1,1,0,1
xns,Kanashi,,"<a href=""https://www.ethnologue.com/language/xns"">Ethnologue</a>",Less than 10K,9900,xns,0,0,0,0
xnz,Mattokki,,"<a href=""https://www.ethnologue.com/language/xnz"">Ethnologue</a>",10K to 1M,500000,xnz,0,0,0,0
xod,Kokoda,,"<a href=""https://www.ethnologue.com/language/xod"">Ethnologue</a>",Less than 10K,9900,xod,0,0,0,0
xog,Soga,y,"<a href=""https://www.ethnologue.com/language/xog"">Ethnologue</a>",1M to 1B,500000000,xog,1,1,0,1
xok,Xokleng,,"<a href=""https://www.ethnologue.com/language/xok"">Ethnologue</a>",Less than 10K,9900,xok,0,0,0,0
xom,Komo,,"<a href=""https://www.ethnologue.com/language/xom"">Ethnologue</a>",10K to 1M,500000,xom,0,0,0,0
xon,Konkomba,y,"<a href=""https://www.ethnologue.com/language/xon"">Ethnologue</a>",10K to 1M,500000,xon,1,1,0,1
xpe,"Kpelle, Liberia",,"<a href=""https://www.ethnologue.com/language/xpe"">Ethnologue</a>",10K to 1M,500000,xpe,0,0,0,0
xra,Krahô,,"<a href=""https://www.ethnologue.com/language/xra"">Ethnologue</a>",Less than 10K,9900,xra,0,0,0,0
xrb,"Karaboro, Eastern",y,"<a href=""https://www.ethnologue.com/language/xrb"">Ethnologue</a>",10K to 1M,500000,xrb,1,1,0,1
xri,Krikati-Timbira,,"<a href=""https://www.ethnologue.com/language/xri"">Ethnologue</a>",Less than 10K,9900,xri,0,0,0,0
xrw,Karawa,,"<a href=""https://www.ethnologue.com/language/xrw"">Ethnologue</a>",,,xrw,0,0,0,0
xsb,Sambal,y,"<a href=""https://www.ethnologue.com/language/xsb"">Ethnologue</a>",10K to 1M,500000,xsb,1,1,0,1
xsm,Kasem,y,"<a href=""https://www.ethnologue.com/language/xsm"">Ethnologue</a>",10K to 1M,500000,xsm,1,1,0,1
xsn,Sanga,,"<a href=""https://www.ethnologue.com/language/xsn"">Ethnologue</a>",10K to 1M,500000,xsn,0,0,0,0
xsq,Makhuwa-Saka,,"<a href=""https://www.ethnologue.com/language/xsq"">Ethnologue</a>",10K to 1M,500000,xsq,0,0,0,0
xsr,Sherpa,y,"<a href=""https://www.ethnologue.com/language/xsr"">Ethnologue</a>",10K to 1M,500000,xsr,1,1,0,1
xsu,Sanumá,y,"<a href=""https://www.ethnologue.com/language/xsu"">Ethnologue</a>",Less than 10K,9900,xsu,1,1,0,1
xta,"Mixtec, Alcozauca",y,"<a href=""https://www.ethnologue.com/language/xta"">Ethnologue</a>",10K to 1M,500000,xta,1,1,0,1
xtc,Katcha-Kadugli-Miri,,"<a href=""https://www.ethnologue.com/language/xtc"">Ethnologue</a>",10K to 1M,500000,xtc,0,0,0,0
xtd,"Mixtec, Diuxi-Tilantongo",y,"<a href=""https://www.ethnologue.com/language/xtd"">Ethnologue</a>",Less than 10K,9900,xtd,1,1,0,1
xte,Ketengban,y,"<a href=""https://www.ethnologue.com/language/xte"">Ethnologue</a>",10K to 1M,500000,xte,1,1,0,1
xti,"Mixtec, Sinicahua",,"<a href=""https://www.ethnologue.com/language/xti"">Ethnologue</a>",Less than 10K,9900,xti,0,0,0,0
xtj,"Mixtec, San Juan Teita",,"<a href=""https://www.ethnologue.com/language/xtj"">Ethnologue</a>",Less than 10K,9900,xtj,0,0,0,0
xtl,"Mixtec, Tijaltepec",,"<a href=""https://www.ethnologue.com/language/xtl"">Ethnologue</a>",Less than 10K,9900,xtl,0,0,0,0
xtm,"Mixtec, Magdalena Peñasco",y,"<a href=""https://www.ethnologue.com/language/xtm"">Ethnologue</a>",Less than 10K,9900,xtm,1,1,0,1
xtn,"Mixtec, Northern Tlaxiaco",y,"<a href=""https://www.ethnologue.com/language/xtn"">Ethnologue</a>",10K to 1M,500000,xtn,1,1,0,1
xtt,"Mixtec, Tacahua",,"<a href=""https://www.ethnologue.com/language/xtt"">Ethnologue</a>",Less than 10K,9900,xtt,0,0,0,0
xty,"Mixtec, Yoloxóchitl",,"<a href=""https://www.ethnologue.com/language/xty"">Ethnologue</a>",10K to 1M,500000,xty,0,0,0,0
xua,"Kurumba, Alu",y,"<a href=""https://www.ethnologue.com/language/xua"">Ethnologue</a>",Less than 10K,9900,xua,1,1,0,1
xub,"Kurumba, Betta",,"<a href=""https://www.ethnologue.com/language/xub"">Ethnologue</a>",10K to 1M,500000,xub,0,0,0,0
xuj,"Kurumba, Jennu",,"<a href=""https://www.ethnologue.com/language/xuj"">Ethnologue</a>",10K to 1M,500000,xuj,0,0,0,0
xuo,Kuo,y,"<a href=""https://www.ethnologue.com/language/xuo"">Ethnologue</a>",10K to 1M,500000,xuo,1,1,0,1
xuu,Khwedam,,"<a href=""https://www.ethnologue.com/language/xuu"">Ethnologue</a>",Less than 10K,9900,xuu,0,0,0,0
xvi,Kamviri,,"<a href=""https://www.ethnologue.com/language/xvi"">Ethnologue</a>",10K to 1M,500000,xvi,0,0,0,0
xwe,"Gbe, Xwela",,"<a href=""https://www.ethnologue.com/language/xwe"">Ethnologue</a>",10K to 1M,500000,xwe,0,0,0,0
xwg,Kwegu,,"<a href=""https://www.ethnologue.com/language/xwg"">Ethnologue</a>",Less than 10K,9900,xwg,0,0,0,0
xwl,"Gbe, Western Xwla",,"<a href=""https://www.ethnologue.com/language/xwl"">Ethnologue</a>",10K to 1M,500000,xwl,0,0,0,0
yaa,Yaminahua,y,"<a href=""https://www.ethnologue.com/language/yaa"">Ethnologue</a>",Less than 10K,9900,yaa,1,1,0,1
yad,Yagua,y,"<a href=""https://www.ethnologue.com/language/yad"">Ethnologue</a>",Less than 10K,9900,yad,1,1,0,1
yae,Pumé,,"<a href=""https://www.ethnologue.com/language/yae"">Ethnologue</a>",Less than 10K,9900,yae,0,0,0,0
yaf,Yaka,,"<a href=""https://www.ethnologue.com/language/yaf"">Ethnologue</a>",10K to 1M,500000,yaf,0,0,0,0
yah,Yazgulyam,,"<a href=""https://www.ethnologue.com/language/yah"">Ethnologue</a>",Less than 10K,9900,yah,0,0,0,0
yak,Yakama,,"<a href=""https://www.ethnologue.com/language/yak"">Ethnologue</a>",,,yak,0,0,0,0
yal,Yalunka,y,"<a href=""https://www.ethnologue.com/language/yal"">Ethnologue</a>",10K to 1M,500000,yal,1,1,0,1
yam,Yamba,y,"<a href=""https://www.ethnologue.com/language/yam"">Ethnologue</a>",10K to 1M,500000,yam,1,1,0,1
yan,Mayangna,,"<a href=""https://www.ethnologue.com/language/yan"">Ethnologue</a>",Less than 10K,9900,yan,0,0,0,0
yao,Yao,y,"<a href=""https://www.ethnologue.com/language/yao"">Ethnologue</a>",1M to 1B,500000000,yao,1,1,0,1
yap,Yapese,,"<a href=""https://www.ethnologue.com/language/yap"">Ethnologue</a>",Less than 10K,9900,yap,0,0,0,0
yaq,Yaqui,,"<a href=""https://www.ethnologue.com/language/yaq"">Ethnologue</a>",10K to 1M,500000,yaq,0,0,0,0
yas,Nugunu,y,"<a href=""https://www.ethnologue.com/language/yas"">Ethnologue</a>",10K to 1M,500000,yas,1,1,0,1
yat,Yambeta,y,"<a href=""https://www.ethnologue.com/language/yat"">Ethnologue</a>",Less than 10K,9900,yat,1,1,0,1
yaw,Yawalapití,,"<a href=""https://www.ethnologue.com/language/yaw"">Ethnologue</a>",,,yaw,0,0,0,0
yax,Yauma,,"<a href=""https://www.ethnologue.com/language/yax"">Ethnologue</a>",10K to 1M,500000,yax,0,0,0,0
yay,Agwagwune,,"<a href=""https://www.ethnologue.com/language/yay"">Ethnologue</a>",10K to 1M,500000,yay,0,0,0,0
yaz,Lokaa,y,"<a href=""https://www.ethnologue.com/language/yaz"">Ethnologue</a>",10K to 1M,500000,yaz,1,1,0,1
yba,Yala,y,"<a href=""https://www.ethnologue.com/language/yba"">Ethnologue</a>",10K to 1M,500000,yba,1,1,0,1
ybb,Yemba,y,"<a href=""https://www.ethnologue.com/language/ybb"">Ethnologue</a>",10K to 1M,500000,ybb,1,1,0,1
ybe,"Yugur, West",,"<a href=""https://www.ethnologue.com/language/ybe"">Ethnologue</a>",Less than 10K,9900,ybe,0,0,0,0
ybh,Yakkha,,"<a href=""https://www.ethnologue.com/language/ybh"">Ethnologue</a>",10K to 1M,500000,ybh,0,0,0,0
ybi,Yamphu,,"<a href=""https://www.ethnologue.com/language/ybi"">Ethnologue</a>",10K to 1M,500000,ybi,0,0,0,0
ybj,Hasha,,"<a href=""https://www.ethnologue.com/language/ybj"">Ethnologue</a>",Less than 10K,9900,ybj,0,0,0,0
ybl,Yukuben,,"<a href=""https://www.ethnologue.com/language/ybl"">Ethnologue</a>",10K to 1M,500000,ybl,0,0,0,0
ycl,Lolopo,y,"<a href=""https://www.ethnologue.com/language/ycl"">Ethnologue</a>",10K to 1M,500000,ycl,1,1,0,1
ycn,Yucuna,y,"<a href=""https://www.ethnologue.com/language/ycn"">Ethnologue</a>",Less than 10K,9900,ycn,1,1,0,1
yde,Yangum Dey,,"<a href=""https://www.ethnologue.com/language/yde"">Ethnologue</a>",Less than 10K,9900,yde,0,0,0,0
ydg,Yadgha,,"<a href=""https://www.ethnologue.com/language/ydg"">Ethnologue</a>",Less than 10K,9900,ydg,0,0,0,0
yea,Ravula,y,"<a href=""https://www.ethnologue.com/language/yea"">Ethnologue</a>",10K to 1M,500000,yea,1,1,0,1
yer,Tarok,,"<a href=""https://www.ethnologue.com/language/yer"">Ethnologue</a>",10K to 1M,500000,yer,0,0,0,0
yes,Nyankpa,,"<a href=""https://www.ethnologue.com/language/yes"">Ethnologue</a>",10K to 1M,500000,yes,0,0,0,0
yet,Yetfa,,"<a href=""https://www.ethnologue.com/language/yet"">Ethnologue</a>",Less than 10K,9900,yet,0,0,0,0
yeu,Yerukula,,"<a href=""https://www.ethnologue.com/language/yeu"">Ethnologue</a>",10K to 1M,500000,yeu,0,0,0,0
yev,Yeri,,"<a href=""https://www.ethnologue.com/language/yev"">Ethnologue</a>",Less than 10K,9900,yev,0,0,0,0
ygr,Yagaria,,"<a href=""https://www.ethnologue.com/language/ygr"">Ethnologue</a>",10K to 1M,500000,ygr,0,0,0,0
ygw,Yagwoia,,"<a href=""https://www.ethnologue.com/language/ygw"">Ethnologue</a>",10K to 1M,500000,ygw,0,0,0,0
yhd,"Arabic, Judeo-Iraqi",,"<a href=""https://www.ethnologue.com/language/yhd"">Ethnologue</a>",10K to 1M,500000,yhd,0,0,0,0
yid,Yiddish,,"<a href=""https://www.ethnologue.com/language/yid"">Ethnologue</a>",Not Found,,yi,0,0,0,0
yif,Ache,,"<a href=""https://www.ethnologue.com/language/yif"">Ethnologue</a>",10K to 1M,500000,yif,0,0,0,0
yig,"Nasu, Wusa",,"<a href=""https://www.ethnologue.com/language/yig"">Ethnologue</a>",10K to 1M,500000,yig,0,0,0,0
yij,Yindjibarndi,,"<a href=""https://www.ethnologue.com/language/yij"">Ethnologue</a>",Less than 10K,9900,yij,0,0,0,0
yim,"Naga, Yimchungru",,"<a href=""https://www.ethnologue.com/language/yim"">Ethnologue</a>",10K to 1M,500000,yim,0,0,0,0
yin,Riang Lai,,"<a href=""https://www.ethnologue.com/language/yin"">Ethnologue</a>",10K to 1M,500000,yin,0,0,0,0
yiq,Miqie,,"<a href=""https://www.ethnologue.com/language/yiq"">Ethnologue</a>",10K to 1M,500000,yiq,0,0,0,0
yis,Yis,,"<a href=""https://www.ethnologue.com/language/yis"">Ethnologue</a>",Less than 10K,9900,yis,0,0,0,0
yiu,Awu,,"<a href=""https://www.ethnologue.com/language/yiu"">Ethnologue</a>",10K to 1M,500000,yiu,0,0,0,0
yix,Axi,,"<a href=""https://www.ethnologue.com/language/yix"">Ethnologue</a>",10K to 1M,500000,yix,0,0,0,0
yiz,Azhe,,"<a href=""https://www.ethnologue.com/language/yiz"">Ethnologue</a>",10K to 1M,500000,yiz,0,0,0,0
yka,Yakan,y,"<a href=""https://www.ethnologue.com/language/yka"">Ethnologue</a>",10K to 1M,500000,yka,1,1,0,1
ykg,"Yukaghir, Northern",,"<a href=""https://www.ethnologue.com/language/ykg"">Ethnologue</a>",Less than 10K,9900,ykg,0,0,0,0
yki,Yoke,,"<a href=""https://www.ethnologue.com/language/yki"">Ethnologue</a>",Less than 10K,9900,yki,0,0,0,0
ykk,Yakaikeke,,"<a href=""https://www.ethnologue.com/language/ykk"">Ethnologue</a>",Less than 10K,9900,ykk,0,0,0,0
ykm,Kap,,"<a href=""https://www.ethnologue.com/language/ykm"">Ethnologue</a>",Less than 10K,9900,ykm,0,0,0,0
yle,Yélî Dnye,,"<a href=""https://www.ethnologue.com/language/yle"">Ethnologue</a>",Less than 10K,9900,yle,0,0,0,0
yli,"Yali, Angguruk",y,"<a href=""https://www.ethnologue.com/language/yli"">Ethnologue</a>",10K to 1M,500000,yli,1,1,0,1
ymb,Yambes,,"<a href=""https://www.ethnologue.com/language/ymb"">Ethnologue</a>",Less than 10K,9900,ymb,0,0,0,0
ymk,Makwe,,"<a href=""https://www.ethnologue.com/language/ymk"">Ethnologue</a>",10K to 1M,500000,ymk,0,0,0,0
yml,Iamalele,,"<a href=""https://www.ethnologue.com/language/yml"">Ethnologue</a>",Less than 10K,9900,yml,0,0,0,0
ymm,Maay,,"<a href=""https://www.ethnologue.com/language/ymm"">Ethnologue</a>",1M to 1B,500000000,ymm,0,0,0,0
yno,Yong,,"<a href=""https://www.ethnologue.com/language/yno"">Ethnologue</a>",10K to 1M,500000,yno,0,0,0,0
ynq,Yendang,,"<a href=""https://www.ethnologue.com/language/ynq"">Ethnologue</a>",10K to 1M,500000,ynq,0,0,0,0
yns,Iyansi,,"<a href=""https://www.ethnologue.com/language/yns"">Ethnologue</a>",10K to 1M,500000,yns,0,0,0,0
yog,Yogad,,"<a href=""https://www.ethnologue.com/language/yog"">Ethnologue</a>",10K to 1M,500000,yog,0,0,0,0
yom,Yombe,,"<a href=""https://www.ethnologue.com/language/yom"">Ethnologue</a>",10K to 1M,500000,yom,0,0,0,0
yon,Yongkom,,"<a href=""https://www.ethnologue.com/language/yon"">Ethnologue</a>",Less than 10K,9900,yon,0,0,0,0
yor,Yoruba,y,"<a href=""https://www.ethnologue.com/language/yor"">Ethnologue</a>",1M to 1B,500000000,yo,1,1,0,1
yot,Yotti,,"<a href=""https://www.ethnologue.com/language/yot"">Ethnologue</a>",Less than 10K,9900,yot,0,0,0,0
yoy,Yoy,,"<a href=""https://www.ethnologue.com/language/yoy"">Ethnologue</a>",Less than 10K,9900,yoy,0,0,0,0
yra,Yerakai,,"<a href=""https://www.ethnologue.com/language/yra"">Ethnologue</a>",Less than 10K,9900,yra,0,0,0,0
yrb,Yareba,,"<a href=""https://www.ethnologue.com/language/yrb"">Ethnologue</a>",Less than 10K,9900,yrb,0,0,0,0
yre,Yaouré,y,"<a href=""https://www.ethnologue.com/language/yre"">Ethnologue</a>",10K to 1M,500000,yre,1,1,0,1
yrk,Nenets,,"<a href=""https://www.ethnologue.com/language/yrk"">Ethnologue</a>",10K to 1M,500000,yrk,0,0,0,0
yrl,Nhengatu,,"<a href=""https://www.ethnologue.com/language/yrl"">Ethnologue</a>",10K to 1M,500000,yrl,0,0,0,0
ysn,Sani,,"<a href=""https://www.ethnologue.com/language/ysn"">Ethnologue</a>",10K to 1M,500000,ysn,0,0,0,0
ysp,"Lolopo, Southern",,"<a href=""https://www.ethnologue.com/language/ysp"">Ethnologue</a>",10K to 1M,500000,ysp,0,0,0,0
yss,Yessan-Mayo,,"<a href=""https://www.ethnologue.com/language/yss"">Ethnologue</a>",Less than 10K,9900,yss,0,0,0,0
yua,"Maya, Yucatec",y,"<a href=""https://www.ethnologue.com/language/yua"">Ethnologue</a>",10K to 1M,500000,yua,1,1,0,1
yue,"Chinese, Yue",,"<a href=""https://www.ethnologue.com/language/yue"">Ethnologue</a>",1M to 1B,500000000,yue,3,1,3,0
yuf,Havasupai-Walapai-Yavapai,,"<a href=""https://www.ethnologue.com/language/yuf"">Ethnologue</a>",Less than 10K,9900,yuf,0,0,0,0
yui,Wajiara,,"<a href=""https://www.ethnologue.com/language/yui"">Ethnologue</a>",Less than 10K,9900,yui,0,0,0,0
yuj,Karkar-Yuri,,"<a href=""https://www.ethnologue.com/language/yuj"">Ethnologue</a>",Less than 10K,9900,yuj,0,0,0,0
yum,Quechan,,"<a href=""https://www.ethnologue.com/language/yum"">Ethnologue</a>",Less than 10K,9900,yum,0,0,0,0
yun,Bena,,"<a href=""https://www.ethnologue.com/language/yun"">Ethnologue</a>",10K to 1M,500000,yun,0,0,0,0
yup,Yukpa,,"<a href=""https://www.ethnologue.com/language/yup"">Ethnologue</a>",Less than 10K,9900,yup,0,0,0,0
yuq,Yuqui,,"<a href=""https://www.ethnologue.com/language/yuq"">Ethnologue</a>",Less than 10K,9900,yuq,0,0,0,0
yur,Yurok,,"<a href=""https://www.ethnologue.com/language/yur"">Ethnologue</a>",,,yur,0,0,0,0
yuy,"Yugur, East",,"<a href=""https://www.ethnologue.com/language/yuy"">Ethnologue</a>",Less than 10K,9900,yuy,0,0,0,0
yuz,Yuracare,y,"<a href=""https://www.ethnologue.com/language/yuz"">Ethnologue</a>",Less than 10K,9900,yuz,1,1,0,1
yva,Yawa,y,"<a href=""https://www.ethnologue.com/language/yva"">Ethnologue</a>",10K to 1M,500000,yva,1,1,0,1
ywa,Kalou,,"<a href=""https://www.ethnologue.com/language/ywa"">Ethnologue</a>",Less than 10K,9900,ywa,0,0,0,0
ywl,"Lalu, Western",,"<a href=""https://www.ethnologue.com/language/ywl"">Ethnologue</a>",10K to 1M,500000,ywl,0,0,0,0
ywn,Yawanawa,,"<a href=""https://www.ethnologue.com/language/ywn"">Ethnologue</a>",Less than 10K,9900,ywn,0,0,0,0
ywq,"Yi, Wuding-Luquan",,"<a href=""https://www.ethnologue.com/language/ywq"">Ethnologue</a>",10K to 1M,500000,ywq,0,0,0,0
yyu,Yau,,"<a href=""https://www.ethnologue.com/language/yyu"">Ethnologue</a>",Less than 10K,9900,yyu,0,0,0,0
zaa,"Zapotec, Sierra de Juárez",y,"<a href=""https://www.ethnologue.com/language/zaa"">Ethnologue</a>",Less than 10K,9900,zaa,1,1,0,1
zab,"Zapotec, Western Tlacolula Valley",y,"<a href=""https://www.ethnologue.com/language/zab"">Ethnologue</a>",10K to 1M,500000,zab,1,1,0,1
zac,"Zapotec, Ocotlán",y,"<a href=""https://www.ethnologue.com/language/zac"">Ethnologue</a>",10K to 1M,500000,zac,1,1,0,1
zad,"Zapotec, Cajonos",y,"<a href=""https://www.ethnologue.com/language/zad"">Ethnologue</a>",Less than 10K,9900,zad,1,1,0,1
zae,"Zapotec, Yareni",y,"<a href=""https://www.ethnologue.com/language/zae"">Ethnologue</a>",Less than 10K,9900,zae,1,1,0,1
zaf,"Zapotec, Ayoquesco",,"<a href=""https://www.ethnologue.com/language/zaf"">Ethnologue</a>",,,zaf,0,0,0,0
zag,Zaghawa,,"<a href=""https://www.ethnologue.com/language/zag"">Ethnologue</a>",10K to 1M,500000,zag,0,0,0,0
zai,"Zapotec, Isthmus",y,"<a href=""https://www.ethnologue.com/language/zai"">Ethnologue</a>",10K to 1M,500000,zai,1,1,0,1
zaj,Zaramo,,"<a href=""https://www.ethnologue.com/language/zaj"">Ethnologue</a>",10K to 1M,500000,zaj,0,0,0,0
zak,Zanaki,,"<a href=""https://www.ethnologue.com/language/zak"">Ethnologue</a>",10K to 1M,500000,zak,0,0,0,0
zam,"Zapotec, Miahuatlán",y,"<a href=""https://www.ethnologue.com/language/zam"">Ethnologue</a>",Less than 10K,9900,zam,1,1,0,1
zao,"Zapotec, Ozolotepec",y,"<a href=""https://www.ethnologue.com/language/zao"">Ethnologue</a>",Less than 10K,9900,zao,1,1,0,1
zaq,"Zapotec, Aloápam",y,"<a href=""https://www.ethnologue.com/language/zaq"">Ethnologue</a>",Less than 10K,9900,zaq,1,1,0,1
zar,"Zapotec, Rincón",y,"<a href=""https://www.ethnologue.com/language/zar"">Ethnologue</a>",10K to 1M,500000,zar,1,1,0,1
